Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score,Spike,Engagement_Z,Advanced_Spike,Cluster
Post_1327,Instagram,#Fashion,Tweet,Brazil,4007152,432650,96770,7738,Medium,537158,True,1.419913870208248,False,1
Post_1328,Twitter,#Fashion,Post,Japan,3390112,413183,6201,2949,Low,422333,False,0.6445406732933125,False,1
Post_1329,Instagram,#Viral,Reel,Canada,4223266,5635,13422,13879,Low,32936,False,-1.9849215236070585,False,1
Post_1330,Twitter,#Tech,Tweet,USA,837863,264887,35633,21578,High,322098,False,-0.03231133970706677,False,1
Post_1331,Twitter,#Viral,Tweet,Germany,3425267,229865,43423,22490,Low,295778,False,-0.2100411245344223,False,1
Post_1332,Twitter,#Education,Shorts,Germany,4347648,241142,55800,165,High,297107,False,-0.20106685082486475,False,1
Post_1333,TikTok,#Music,Video,UK,2454558,271958,31163,46231,High,349352,False,0.15172542152715618,False,1
Post_1334,Twitter,#Fitness,Video,Brazil,4328041,127158,91300,2263,Low,220721,False,-0.7168748806053503,False,1
Post_1335,TikTok,#Tech,Live Stream,Germany,4511744,254344,59222,41866,Medium,355432,False,0.19278154203438724,False,1
Post_1336,YouTube,#Fashion,Live Stream,Japan,4610463,425376,84697,14385,Medium,524458,True,1.3341551974382093,False,1
Post_1337,Instagram,#Education,Live Stream,Germany,2277825,468829,14948,24904,Low,508681,True,1.2276186163127842,False,1
Post_1338,YouTube,#Music,Live Stream,Japan,3893120,140608,79169,3536,High,223313,False,-0.6993720081785834,False,1
Post_1339,TikTok,#Gaming,Video,Canada,323133,316119,92969,275,Low,409363,False,0.5569587846454858,False,1
Post_1340,TikTok,#Comedy,Reel,Japan,4714288,367578,82639,34084,High,484301,True,1.062988975199907,False,0
Post_1341,Instagram,#Viral,Reel,Japan,2449412,260270,93639,48015,Medium,401924,False,0.5067258108867206,False,1
Post_1342,Instagram,#Fashion,Video,Germany,3525460,12794,64359,44733,Low,121886,False,-1.3842731816468277,False,1
Post_1343,YouTube,#Viral,Reel,Canada,4742368,54608,90554,26913,Medium,172075,False,-1.045364360571594,False,1
Post_1344,Instagram,#Fashion,Reel,Australia,2884482,205837,18884,34478,High,259199,False,-0.4570463600663311,False,1
Post_1345,TikTok,#Education,Tweet,Japan,2816091,31691,13582,28775,Medium,74048,False,-1.7073065192825054,False,1
Post_1346,Twitter,#Challenge,Tweet,Canada,4467747,342278,65649,39380,Medium,447307,False,0.8131813893373239,False,2
Post_1347,YouTube,#Music,Reel,USA,4985164,47700,96055,48941,High,192696,False,-0.9061179360683685,False,1
Post_1348,TikTok,#Comedy,Shorts,Germany,4745468,126563,37361,35102,High,199026,False,-0.8633736527113336,False,0
Post_1349,YouTube,#Tech,Video,UK,4193386,430264,84216,12887,Low,527367,True,1.3537986603585277,False,1
Post_1350,YouTube,#Education,Tweet,USA,1406438,73183,6162,13527,Medium,92872,False,-1.5801946093436703,False,1
Post_1351,YouTube,#Dance,Live Stream,Germany,4920264,398327,3628,34070,Medium,436025,False,0.7369979762513731,False,1
Post_1352,TikTok,#Fitness,Live Stream,Australia,675163,272637,95308,27495,High,395440,False,0.46294161921420646,False,1
Post_1353,YouTube,#Fitness,Shorts,Germany,3156979,486439,65910,47543,Medium,599892,True,1.8435347030866418,False,1
Post_1354,Twitter,#Dance,Reel,Canada,2825287,117638,95968,7429,High,221035,False,-0.7147545480659966,False,1
Post_1355,Instagram,#Comedy,Live Stream,India,4880933,424044,36411,15765,Low,476220,True,1.0084207992428456,False,0
Post_1356,TikTok,#Comedy,Shorts,Japan,203380,209884,73618,20779,Low,304281,False,-0.15262332968689177,False,0
Post_1357,Instagram,#Viral,Live Stream,Germany,1591371,457773,5808,24319,High,487900,True,1.0872917675856841,False,1
Post_1358,Twitter,#Tech,Shorts,India,3671946,28063,80288,21251,Low,129602,False,-1.33216972345048,False,1
Post_1359,Instagram,#Music,Shorts,Germany,4747943,215327,30817,27401,High,273545,False,-0.36017282309318355,False,1
Post_1360,Twitter,#Fashion,Live Stream,Germany,2578412,251504,84789,13528,Medium,349821,False,0.15489241503338833,False,1
Post_1361,YouTube,#Viral,Video,India,1449220,225649,39904,16363,Low,281916,False,-0.30364637823034946,False,1
Post_1362,YouTube,#Challenge,Post,Japan,597344,17521,66825,29302,Medium,113648,False,-1.4399015238735662,False,2
Post_1363,TikTok,#Comedy,Video,Canada,1009899,476137,3228,47964,Low,527329,True,1.3535420596053576,False,0
Post_1364,YouTube,#Fashion,Shorts,USA,3120029,151582,8928,27509,Medium,188019,False,-0.9377000866625,False,1
Post_1365,TikTok,#Gaming,Tweet,Australia,2364689,57101,14115,11231,High,82447,False,-1.6505910001804933,False,1
Post_1366,YouTube,#Gaming,Video,Canada,853053,422491,51824,41589,Low,515904,True,1.2763930173693188,False,1
Post_1367,TikTok,#Dance,Post,Germany,318179,247637,74541,9632,Low,331810,False,0.03327041068211549,False,1
Post_1368,Twitter,#Fashion,Tweet,UK,2205622,171076,81828,23677,Medium,276581,False,-0.3396717734451649,False,1
Post_1369,TikTok,#Viral,Post,Canada,963137,158489,94198,2651,Low,255338,False,-0.48311834711870266,False,1
Post_1370,Twitter,#Tech,Video,Canada,4356359,427373,98628,27675,Low,553676,True,1.531454166020492,False,1
Post_1371,Instagram,#Challenge,Tweet,Australia,1180989,109429,18098,33218,Medium,160745,False,-1.1218719009247073,False,2
Post_1372,YouTube,#Challenge,Reel,Brazil,3465465,146955,2010,4596,High,153561,False,-1.1703829485766726,False,2
Post_1373,Instagram,#Comedy,Reel,India,2744810,30544,94790,20833,Medium,146167,False,-1.220312053022473,False,0
Post_1374,Twitter,#Fitness,Video,UK,4517381,232135,69688,1995,Low,303818,False,-0.1557498072847286,False,1
Post_1375,Twitter,#Fitness,Video,Canada,4496073,124732,19857,2918,Medium,147507,False,-1.211263500147524,False,1
Post_1376,Instagram,#Fashion,Live Stream,Germany,323411,56058,33031,39409,High,128498,False,-1.339624650595214,False,1
Post_1377,YouTube,#Education,Reel,Germany,1690683,485592,49331,19554,High,554477,True,1.5368630397912637,False,1
Post_1378,TikTok,#Music,Reel,Canada,4125312,360231,50867,10401,Medium,421499,False,0.6389089620263667,False,1
Post_1379,Instagram,#Education,Reel,India,3262393,454181,90442,5100,Low,549723,True,1.5047609350393925,False,1
Post_1380,TikTok,#Fitness,Shorts,Brazil,1323089,321120,43717,31601,High,396438,False,0.46968076531062364,False,1
Post_1381,YouTube,#Fitness,Reel,Germany,4993673,462012,14851,39245,Low,516108,True,1.277770558254759,False,1
Post_1382,YouTube,#Gaming,Shorts,USA,1871397,491635,26412,40281,High,558328,True,1.562867500329643,False,1
Post_1383,Twitter,#Music,Live Stream,Germany,1091382,169871,69296,28132,Medium,267299,False,-0.40234988373268443,False,1
Post_1384,Instagram,#Gaming,Tweet,Brazil,3717231,417599,10888,30642,Low,459129,False,0.8930112341788511,False,1
Post_1385,Twitter,#Challenge,Shorts,UK,3351844,109560,72783,24165,High,206508,False,-0.8128503149424022,False,2
Post_1386,YouTube,#Education,Post,USA,1088400,219478,50960,9544,Low,279982,False,-0.3167060060364325,False,1
Post_1387,TikTok,#Music,Tweet,UK,1068851,486900,57469,18804,Low,563173,True,1.5955840963588428,False,1
Post_1388,YouTube,#Tech,Shorts,Brazil,4256215,226028,42182,44655,Low,312865,False,-0.09465857007602474,False,1
Post_1389,Twitter,#Education,Post,Canada,2875825,267989,33779,31998,High,333766,False,0.046478596818981276,False,1
Post_1390,YouTube,#Tech,Tweet,Germany,1064061,290505,80733,47868,Low,419106,False,0.6227498672280437,False,1
Post_1391,TikTok,#Fitness,Reel,Canada,3806689,20540,47457,9403,High,77400,False,-1.6846716317923345,False,1
Post_1392,Twitter,#Gaming,Post,Japan,4581334,82540,38617,2955,High,124112,False,-1.3692417796321739,False,1
Post_1393,TikTok,#Challenge,Shorts,India,1122575,36002,75771,49277,Medium,161050,False,-1.1198123422479467,False,2
Post_1394,TikTok,#Gaming,Video,UK,3589440,232704,14507,29927,High,277138,False,-0.3359105466158018,False,1
Post_1395,Twitter,#Viral,Post,Canada,3436501,353078,6086,47414,Medium,406578,False,0.5381526504986702,False,1
Post_1396,YouTube,#Education,Live Stream,Australia,4946463,445158,72002,36183,Low,553343,True,1.529205533104553,False,1
Post_1397,Twitter,#Challenge,Reel,USA,1687923,409229,27714,13106,Medium,450049,False,0.8316971594739732,False,2
Post_1398,TikTok,#Dance,Live Stream,Brazil,924656,154970,2083,31448,High,188501,False,-0.9344453086880782,False,1
Post_1399,YouTube,#Gaming,Shorts,USA,3630952,413617,89862,4384,Medium,507863,True,1.222094947468226,False,1
Post_1400,Instagram,#Comedy,Live Stream,Australia,23823,40878,92816,32364,Medium,166058,False,-1.0859950640406746,False,0
Post_1401,Twitter,#Tech,Video,Germany,3270361,115776,61334,8923,Low,186033,False,-0.9511108523413423,False,1
Post_1402,TikTok,#Fitness,Video,UK,534126,87051,54840,1455,Medium,143346,False,-1.2393612826196603,False,1
Post_1403,TikTok,#Comedy,Video,Germany,4126231,268495,57440,8547,Medium,334482,False,0.05131349522081967,False,0
Post_1404,YouTube,#Tech,Tweet,India,4883178,104079,97157,25266,Medium,226502,False,-0.6778378028664848,False,1
Post_1405,Instagram,#Music,Post,UK,1749951,204875,35997,12109,Low,252981,False,-0.4990343464666539,False,1
Post_1406,TikTok,#Comedy,Video,Japan,215435,384718,41860,11247,Medium,437825,False,0.7491527487699612,False,0
Post_1407,TikTok,#Dance,Live Stream,Japan,1166376,489633,74135,5827,Low,569595,True,1.6389496236446055,False,1
Post_1408,Instagram,#Gaming,Post,UK,4096709,436110,99307,43672,Medium,579089,True,1.703059296028759,False,1
Post_1409,TikTok,#Gaming,Reel,Brazil,4482940,45442,17114,47200,High,109756,False,-1.4661828431193134,False,1
Post_1410,Instagram,#Fashion,Tweet,UK,183630,124969,28636,6719,Low,160324,False,-1.1247147671637772,False,1
Post_1411,Instagram,#Fitness,Shorts,Canada,1270114,443977,12624,5006,Medium,461607,False,0.9097443043461074,False,1
Post_1412,YouTube,#Viral,Post,Australia,3869946,95722,26834,29707,Low,152263,False,-1.1791478900928545,False,1
Post_1413,YouTube,#Gaming,Live Stream,India,4596667,27747,18462,49929,Medium,96138,False,-1.558140449873832,False,1
Post_1414,Instagram,#Dance,Tweet,USA,1253544,142240,4875,24089,Medium,171204,False,-1.051245919940311,False,1
Post_1415,Instagram,#Music,Video,Japan,1581916,469936,5231,20186,Low,495353,True,1.1376192784640382,False,1
Post_1416,YouTube,#Challenge,Tweet,USA,2572752,354527,52194,10554,Low,417275,False,0.6103857625160799,False,2
Post_1417,Instagram,#Fitness,Live Stream,USA,1760362,304604,96372,32740,High,433716,False,0.7214061041705842,False,1
Post_1418,Instagram,#Education,Video,Australia,2065185,429022,80506,34002,Medium,543530,True,1.46294176492405,False,1
Post_1419,Twitter,#Dance,Shorts,Brazil,2321786,187199,28150,34043,High,249392,False,-0.5232696123384388,False,1
Post_1420,Instagram,#Viral,Post,India,1834220,276597,79599,22457,Low,378653,False,0.34958486017557355,False,1
Post_1421,YouTube,#Fitness,Video,India,3627837,118275,97590,15628,Medium,231493,False,-0.6441353197329995,False,1
Post_1422,Twitter,#Dance,Post,Brazil,1869418,422698,91378,14943,High,529019,True,1.364954040470032,False,1
Post_1423,YouTube,#Dance,Post,USA,3319990,492053,70509,850,Medium,563412,True,1.5971979800432554,False,1
Post_1424,Instagram,#Music,Tweet,Germany,1401937,135014,42756,42886,High,220656,False,-0.7173138029462993,False,1
Post_1425,Twitter,#Tech,Shorts,Brazil,3069341,152047,18783,29122,High,199952,False,-0.8571206975156599,False,1
Post_1426,YouTube,#Education,Reel,UK,4571329,49155,98931,27535,Low,175621,False,-1.0214194587099756,False,1
Post_1427,Twitter,#Viral,Live Stream,UK,3533891,362421,44888,6152,Low,413461,False,0.5846311500794714,False,1
Post_1428,TikTok,#Education,Reel,Brazil,2967157,412876,73893,17235,Low,504004,True,1.1960364657186529,False,1
Post_1429,Twitter,#Fashion,Post,Germany,2307580,242509,24840,36605,Medium,303954,False,-0.15483144669443527,False,1
Post_1430,Instagram,#Viral,Live Stream,UK,538315,258979,34138,31038,Medium,324155,False,-0.018421135778880205,False,1
Post_1431,YouTube,#Tech,Reel,Japan,2864531,281538,66575,25027,High,373140,False,0.31235749301169774,False,1
Post_1432,YouTube,#Gaming,Tweet,Brazil,4812846,282674,48887,13168,Medium,344729,False,0.1205079141085823,False,1
Post_1433,Twitter,#Comedy,Post,UK,4988430,387248,73957,36470,Medium,497675,True,1.153298935013017,False,0
Post_1434,TikTok,#Tech,Post,UK,320458,417326,92430,12583,Low,522339,True,1.3198463291232714,False,1
Post_1435,TikTok,#Music,Live Stream,India,494177,74495,51341,20363,Medium,146199,False,-1.220095968177698,False,1
Post_1436,TikTok,#Gaming,Reel,Australia,2263835,253167,92950,2373,High,348490,False,0.14590463602103232,False,1
Post_1437,Instagram,#Music,Live Stream,Japan,2243545,436598,7615,11674,Medium,455887,False,0.871119138342594,False,1
Post_1438,Instagram,#Education,Reel,Canada,1786017,418903,61845,42763,Medium,523511,True,1.3277604365631521,False,1
Post_1439,TikTok,#Challenge,Video,Australia,2793453,52138,49038,10863,Medium,112039,False,-1.4507665399749041,False,2
Post_1440,Twitter,#Viral,Tweet,USA,4561911,61464,87896,29370,Low,178730,False,-1.0004254655098141,False,1
Post_1441,YouTube,#Gaming,Post,Brazil,4608473,304395,4335,6543,High,315273,False,-0.07839818550671349,False,1
Post_1442,TikTok,#Fitness,Tweet,Canada,2090020,106952,66241,31466,Low,204659,False,-0.825335967379552,False,1
Post_1443,TikTok,#Challenge,Post,Japan,2954922,83459,90758,11510,Medium,185727,False,-0.9531771636695023,False,2
Post_1444,TikTok,#Comedy,Reel,Germany,2972779,83040,51880,28713,High,163633,False,-1.1023702436837726,False,0
Post_1445,YouTube,#Challenge,Tweet,USA,1149619,297330,86236,24425,Low,407991,False,0.5476941469257619,False,2
Post_1446,TikTok,#Fitness,Live Stream,India,3654157,446765,960,10338,Low,458063,False,0.8858129077872873,False,1
Post_1447,Twitter,#Dance,Video,USA,237146,366143,43936,27510,Medium,437589,False,0.7475591230397463,False,1
Post_1448,Twitter,#Challenge,Video,Brazil,4822497,93252,89723,22110,Low,205085,False,-0.822459337883486,False,2
Post_1449,Instagram,#Comedy,Post,Japan,4059730,479772,15896,35015,Medium,530683,True,1.3761904523983268,False,0
Post_1450,YouTube,#Education,Post,Japan,1704415,111106,36968,11611,High,159685,False,-1.129029711407876,False,1
Post_1451,TikTok,#Gaming,Shorts,UK,1245862,162049,83886,27223,Low,273158,False,-0.36278609918468,False,1
Post_1452,Twitter,#Gaming,Video,Australia,536923,464158,44277,47080,Low,555515,True,1.5438722919436494,False,1
Post_1453,YouTube,#Tech,Post,Brazil,540051,496755,33448,20685,Medium,550888,True,1.5126277739194787,False,1
Post_1454,YouTube,#Tech,Post,Germany,2550618,270046,39624,31764,High,341434,False,0.09825792774816677,False,1
Post_1455,Instagram,#Challenge,Video,Germany,3262707,322516,95255,21585,High,439356,False,0.7594910580621603,False,2
Post_1456,Instagram,#Music,Post,Canada,3707557,238257,87810,32469,Medium,358536,False,0.2137417719775526,False,1
Post_1457,YouTube,#Fitness,Post,Canada,3789717,314746,69878,17368,Medium,401992,False,0.5071849911818673,False,1
Post_1458,YouTube,#Fitness,Video,USA,1980686,27994,52403,25446,Medium,105843,False,-1.4926059680444441,False,1
Post_1459,TikTok,#Fashion,Live Stream,UK,2133430,479806,15065,12873,High,507744,True,1.2212913819517193,False,1
Post_1460,TikTok,#Gaming,Video,Japan,3067711,211685,55025,91,High,266801,False,-0.40571270412949384,False,1
Post_1461,TikTok,#Tech,Live Stream,India,2412395,496981,33360,46462,High,576803,True,1.6876227349301518,False,1
Post_1462,Instagram,#Dance,Video,UK,712815,321009,10779,9754,Low,341542,False,0.09898721409928206,False,1
Post_1463,Twitter,#Education,Tweet,UK,1582056,494486,84288,37093,Medium,615867,True,1.9514083091891115,False,1
Post_1464,Instagram,#Education,Tweet,Japan,322957,396843,98493,11487,Low,506823,True,1.2150721900130417,False,1
Post_1465,YouTube,#Fitness,Shorts,India,4995243,198754,50261,36892,Medium,285907,False,-0.2766965464960799,False,1
Post_1466,TikTok,#Fashion,Shorts,Japan,3678890,73518,35146,5294,Medium,113958,False,-1.4378082019398093,False,1
Post_1467,Instagram,#Fitness,Shorts,Canada,2249841,97823,18276,5221,High,121320,False,-1.388095182338784,False,1
Post_1468,Instagram,#Dance,Shorts,Australia,1684281,409446,92094,7598,High,509138,True,1.2307045780022259,False,1
Post_1469,TikTok,#Music,Reel,UK,1873057,21326,82659,29430,High,133415,False,-1.3064218636652707,False,1
Post_1470,YouTube,#Gaming,Post,Australia,4400045,264695,92687,40287,Low,397669,False,0.4779932791830581,False,1
Post_1471,Twitter,#Tech,Video,Germany,4295904,96005,37813,34742,High,168560,False,-1.0690999302398372,False,1
Post_1472,TikTok,#Education,Live Stream,India,1325071,32968,51401,6451,High,90820,False,-1.5940510500148608,False,1
Post_1473,YouTube,#Challenge,Tweet,Brazil,655188,203395,52047,33016,High,288458,False,-0.2594705327766808,False,2
Post_1474,Twitter,#Education,Reel,India,3918763,377071,94228,18967,Low,490266,True,1.1032685407962284,False,1
Post_1475,Instagram,#Challenge,Post,Germany,990310,94516,53191,6975,Medium,154682,False,-1.1628132263581517,False,2
Post_1476,Twitter,#Challenge,Live Stream,India,239932,144696,32439,22126,Low,199261,False,-0.8617867796325179,False,2
Post_1477,TikTok,#Viral,Reel,India,1093638,160508,65534,14746,High,240788,False,-0.5813694249772902,False,1
Post_1478,Instagram,#Viral,Shorts,India,4459322,130429,41640,43576,High,215645,False,-0.7511513391077689,False,1
Post_1479,Instagram,#Comedy,Post,Brazil,4856239,463589,77615,15106,Medium,556310,True,1.5492406498060258,False,0
Post_1480,Twitter,#Dance,Post,Brazil,180256,229751,7248,44829,Low,281828,False,-0.3042406115534804,False,1
Post_1481,TikTok,#Fitness,Tweet,Brazil,3716784,8333,58793,1796,Low,68922,False,-1.7419206103548848,False,1
Post_1482,Twitter,#Tech,Post,UK,2121741,241186,76623,19400,Medium,337209,False,0.06972797558648071,False,1
Post_1483,Twitter,#Comedy,Post,India,1491502,426504,12495,12223,Low,451222,False,0.8396180195652531,False,0
Post_1484,TikTok,#Music,Post,USA,863776,360210,45845,199,Medium,406254,False,0.5359647914453244,False,1
Post_1485,Instagram,#Comedy,Post,Germany,671118,362241,15395,711,High,378347,False,0.34751854884741357,False,0
Post_1486,Twitter,#Fashion,Reel,India,1732622,439661,38668,776,High,479105,True,1.0279021985295826,False,1
Post_1487,YouTube,#Fitness,Post,Australia,3944670,372509,62062,992,Low,435563,False,0.7338782513049354,False,1
Post_1488,Twitter,#Fitness,Tweet,India,4833726,226063,96093,28087,Medium,350243,False,0.15774203392385733,False,1
Post_1489,YouTube,#Music,Post,India,1026032,380810,37630,25608,Medium,444048,False,0.79117449842728,False,1
Post_1490,YouTube,#Dance,Shorts,Brazil,4106517,307295,68183,5092,High,380570,False,0.3625296929078699,False,1
Post_1491,YouTube,#Tech,Post,Canada,2479066,402001,44542,16506,High,463049,False,0.9194816276637764,False,1
Post_1492,Twitter,#Challenge,Post,USA,4289404,303500,69530,26484,High,399514,False,0.49045192101461094,False,2
Post_1493,Instagram,#Comedy,Tweet,Germany,4751448,53228,671,10009,High,63908,False,-1.775778404470552,False,0
Post_1494,YouTube,#Gaming,Tweet,USA,3416751,64162,48379,32333,High,144874,False,-1.2290432312816588,False,1
Post_1495,Instagram,#Challenge,Live Stream,Australia,4727831,399257,28383,10368,Low,438008,False,0.7503884839760177,False,2
Post_1496,Twitter,#Fitness,Post,Brazil,3130764,471908,48103,21747,Medium,541758,True,1.4509760666446399,False,1
Post_1497,Instagram,#Challenge,Post,Germany,735519,381334,90166,35476,Medium,506976,True,1.2161053456771216,False,2
Post_1498,TikTok,#Dance,Post,Brazil,515113,69782,39001,16271,Low,125054,False,-1.3628807820141127,False,1
Post_1499,TikTok,#Music,Shorts,Germany,4632593,82688,35928,8999,Medium,127615,False,-1.3455872417807213,False,1
Post_1500,YouTube,#Education,Shorts,USA,1763821,229796,94518,13069,Medium,337383,False,0.07090293692994423,False,1
Post_1501,YouTube,#Tech,Tweet,USA,2579953,129665,13366,22743,Low,165774,False,-1.0879128170380519,False,1
Post_1502,Instagram,#Comedy,Video,Canada,3239663,288436,94297,5399,High,388132,False,0.41359324278873855,False,0
Post_1503,TikTok,#Education,Live Stream,Brazil,2768113,444617,75286,49358,Low,569261,True,1.6366942380772675,False,1
Post_1504,Twitter,#Gaming,Shorts,USA,829927,186967,80175,49580,High,316722,False,-0.06861359362925003,False,1
Post_1505,Instagram,#Gaming,Reel,USA,4631785,399114,43028,19189,High,461331,False,0.9078805725599239,False,1
Post_1506,Instagram,#Education,Tweet,Canada,3923269,38803,3269,25920,High,67992,False,-1.7482005761561552,False,1
Post_1507,Instagram,#Comedy,Tweet,Germany,1684045,237632,16203,33795,Low,287630,False,-0.2650617281352313,False,0
Post_1508,TikTok,#Fitness,Post,Brazil,4473700,15777,85487,15204,High,116468,False,-1.420859046927778,False,1
Post_1509,YouTube,#Fitness,Live Stream,UK,3822229,385332,48139,6985,Low,440456,False,0.7669189746012975,False,1
Post_1510,Twitter,#Fitness,Tweet,Australia,4253475,394052,7337,4553,High,405942,False,0.5338579642087691,False,1
Post_1511,YouTube,#Fashion,Tweet,Japan,2829354,130736,42112,46374,Medium,219222,False,-0.7269971050527746,False,1
Post_1512,Twitter,#Music,Tweet,Japan,4577129,120208,84673,8875,High,213756,False,-0.7639070976008873,False,1
Post_1513,YouTube,#Comedy,Video,UK,1194963,103244,46147,35429,High,184820,False,-0.9593018184885909,False,0
Post_1514,Instagram,#Gaming,Post,Canada,18259,325660,50504,27761,Low,403925,False,0.5202378663365511,False,1
Post_1515,Twitter,#Education,Post,Brazil,4558750,161524,66774,20755,High,249053,False,-0.5255587611627729,False,1
Post_1516,YouTube,#Tech,Live Stream,USA,2624457,270811,8063,43610,Medium,322484,False,-0.029704816266969535,False,1
Post_1517,YouTube,#Gaming,Video,UK,3810909,73215,60036,6135,High,139386,False,-1.266101782160554,False,1
Post_1518,Instagram,#Tech,Shorts,Brazil,2804201,214403,58405,45421,High,318229,False,-0.05843734797063207,False,1
Post_1519,TikTok,#Dance,Tweet,Japan,296962,420882,50231,20919,Low,492032,True,1.1151937231672433,False,1
Post_1520,TikTok,#Challenge,Reel,Canada,3678271,388515,29923,39653,Medium,458091,False,0.8860019820264653,False,2
Post_1521,Instagram,#Gaming,Shorts,India,3433826,11737,47228,22379,Medium,81344,False,-1.658039174673828,False,1
Post_1522,Instagram,#Challenge,Live Stream,USA,807398,175697,86610,31176,Low,293483,False,-0.2255384594956222,False,2
Post_1523,TikTok,#Viral,Tweet,UK,344152,155459,92731,12480,Low,260670,False,-0.4471132098580849,False,1
Post_1524,Twitter,#Fitness,Post,Brazil,1595568,145000,70495,40154,Low,255649,False,-0.4810182725335466,False,1
Post_1525,YouTube,#Fitness,Reel,India,2632783,220230,80297,29046,Medium,329573,False,0.018164729502070112,False,1
Post_1526,TikTok,#Dance,Post,Germany,2252242,248785,7800,26183,Low,282768,False,-0.29789311923821776,False,1
Post_1527,Twitter,#Gaming,Post,India,2532021,335223,14017,24606,Low,373846,False,0.317124864899544,False,1
Post_1528,YouTube,#Challenge,Video,UK,4138006,417828,36755,20440,High,475023,True,1.0003378755179844,False,2
Post_1529,Instagram,#Tech,Shorts,India,4854421,486650,86108,46638,Medium,619396,True,1.9752384159769436,False,1
Post_1530,Twitter,#Viral,Video,Brazil,4066022,295418,61929,8393,Low,365740,False,0.262387872657502,False,1
Post_1531,YouTube,#Music,Live Stream,Brazil,2007848,280952,42850,13703,High,337505,False,0.07172676040064854,False,1
Post_1532,TikTok,#Fitness,Live Stream,Brazil,4321729,395257,25222,9123,High,429602,False,0.693625696314211,False,1
Post_1533,YouTube,#Dance,Live Stream,USA,111610,3213,71922,12065,Low,87200,False,-1.6184956480800214,False,1
Post_1534,Instagram,#Gaming,Video,Germany,2048086,191738,99853,42598,Low,334189,False,0.04933496836084949,False,1
Post_1535,Twitter,#Fitness,Post,Japan,103478,456488,26980,47979,Low,531447,True,1.3813494780673274,False,1
Post_1536,Twitter,#Music,Post,USA,4894673,140903,8150,24491,Medium,173544,False,-1.0354447156661464,False,1
Post_1537,Instagram,#Gaming,Reel,USA,991012,355863,94626,26180,High,476669,True,1.0114527397210933,False,1
Post_1538,YouTube,#Challenge,Video,Canada,20509,237516,66323,41897,Medium,345736,False,0.12730783406759244,False,2
Post_1539,YouTube,#Tech,Post,Australia,1469953,306082,51502,1668,High,359252,False,0.218576670379391,False,1
Post_1540,Instagram,#Fitness,Reel,USA,1913736,54523,2152,11464,High,68139,False,-1.7472079364004707,False,1
Post_1541,Instagram,#Comedy,Live Stream,Japan,4323,301571,81786,30318,Low,413675,False,0.5860762174789036,False,0
Post_1542,YouTube,#Fitness,Reel,Canada,2911881,44708,57294,21899,Low,123901,False,-1.3706665890774083,False,1
Post_1543,YouTube,#Comedy,Reel,Canada,2206955,316622,64570,9555,Medium,390747,False,0.43125142619768747,False,0
Post_1544,YouTube,#Challenge,Live Stream,Australia,4574924,197709,97880,18735,Medium,314324,False,-0.08480645168456913,False,2
Post_1545,YouTube,#Gaming,Shorts,USA,4910553,499704,34160,9319,Low,543183,True,1.4605985948885223,False,1
Post_1546,YouTube,#Tech,Reel,UK,3101726,490,80829,593,High,81912,False,-1.6542036686790735,False,1
Post_1547,Instagram,#Comedy,Shorts,USA,1664101,117775,50763,42936,High,211474,False,-0.7793166480938973,False,0
Post_1548,TikTok,#Education,Tweet,Brazil,2417241,419969,78050,42955,Low,540974,True,1.4456819879476548,False,1
Post_1549,TikTok,#Viral,Post,Japan,2758290,30695,65435,16736,Low,112866,False,-1.4451820972677527,False,1
Post_1550,Twitter,#Gaming,Post,Brazil,271748,215421,41229,16581,Low,273231,False,-0.3622931556325373,False,1
Post_1551,YouTube,#Viral,Shorts,India,1151377,488602,78927,10780,High,578309,True,1.6977922279373707,False,1
Post_1552,Twitter,#Tech,Video,Germany,1188499,97329,81880,35799,Low,215008,False,-0.7554527780490693,False,1
Post_1553,YouTube,#Fitness,Live Stream,Japan,1797416,432818,87238,33875,Low,553931,True,1.533176092127292,False,1
Post_1554,YouTube,#Gaming,Video,India,4334449,298421,27429,47285,Medium,373135,False,0.3123237297547017,False,1
Post_1555,YouTube,#Viral,Reel,Brazil,4938299,139325,25425,21859,Medium,186609,False,-0.9472213251353941,False,1
Post_1556,YouTube,#Fashion,Tweet,Germany,4629556,8738,79929,19204,Low,107871,False,-1.478911591006835,False,1
Post_1557,Twitter,#Viral,Post,Japan,4774320,416290,52552,21456,High,490298,True,1.1034846256410034,False,1
Post_1558,TikTok,#Gaming,Video,Japan,2497597,321619,36084,47880,Low,405583,False,0.5314337623564507,False,1
Post_1559,YouTube,#Comedy,Shorts,Brazil,1882126,475800,43114,27910,Low,546824,True,1.4851849986330663,False,0
Post_1560,YouTube,#Comedy,Reel,Brazil,1194460,216370,38625,17650,Medium,272645,False,-0.36625020935247765,False,0
Post_1561,Twitter,#Comedy,Tweet,UK,1622856,192496,43325,17806,Low,253627,False,-0.49467213366276064,False,0
Post_1562,Twitter,#Gaming,Tweet,India,1301521,96995,8034,37607,Medium,142636,False,-1.2441556651131034,False,1
Post_1563,YouTube,#Dance,Reel,Australia,4530295,353065,91917,19537,High,464519,False,0.9294080252206234,False,1
Post_1564,Instagram,#Tech,Reel,UK,3642505,472553,83616,25351,Low,581520,True,1.719474991580252,False,1
